Split,Order,SampleId,FeatureConfig,Channels,Height,Width,MaskPositivePixels,FeatureMin,FeatureMax,FeatureMean,FeatureStd,FeatureFinite,WindSource,WindU,WindV,WindSpeed10m_Metadata,WindDirCos10m_Metadata,WindDirSin10m_Metadata
Train,1614,dea602b7-6f65-494f-91df-3846ba408536,ConfigB,9,200,200,773,-0.17810744047164917,8.0,2.8747127056121826,3.642542839050293,True,NASA/GEOS-FP,2.9470224380493164,-3.568910598754883,,,
Train,1615,c346d875-7638-47e0-a2a2-bb6fda2e0e69,ConfigB,9,200,200,456,-0.10196885466575623,8.0,2.8808305263519287,3.6387085914611816,True,NASA/GEOS-FP,-3.1158812046051025,-0.5201677680015564,,,
Train,1616,117d49da-68ce-4143-a6e3-6cde327460d8,ConfigB,9,200,200,932,-0.24496771395206451,8.0,2.8888025283813477,3.6344821453094482,True,ECMWF/ERA5_LAND/HOURLY,-0.573272705078125,-0.0719146728515625,,,
Train,1617,8725326e-e063-4d7f-85dc-b661412067e0,ConfigB,9,200,200,935,-0.17994418740272522,8.0,2.859471082687378,3.654015302658081,True,NASA/GEOS-FP,-3.300884962081909,-2.3264107704162598,,,
Train,1618,7616f0f5-c8da-46e8-946f-e00dec0f988e,ConfigB,9,200,200,841,-0.1682334542274475,8.0,2.877804756164551,3.6418166160583496,True,ECMWF/ERA5_LAND/HOURLY,1.132293701171875,-9.1365966796875,,,
Train,1619,7f55b094-410c-41c4-afe3-536e5cc865e1,ConfigB,9,200,200,1032,-0.1746455729007721,8.0,2.857191324234009,3.655212640762329,True,ECMWF/ERA5_LAND/HOURLY,-0.7043304443359375,-2.030364990234375,,,
Train,1620,033e2f33-82fd-4c3a-8e66-4c5fb9b18159,ConfigB,9,200,200,537,-0.17590999603271484,8.0,2.837139129638672,3.666083335876465,True,NASA/GEOS-FP,-1.7078831195831299,1.1195924282073975,,,
Train,1621,b1fcbb12-6b3c-42d8-b6fd-ade788bd6d25,ConfigB,9,200,200,2771,-0.2772476077079773,8.0,2.8569107055664062,3.656231641769409,True,ECMWF/ERA5_LAND/HOURLY,3.893310546875,0.9801177978515625,,,
Train,1622,1af92c7f-a139-4473-aaf4-67bdab0944ca,ConfigB,9,200,200,1124,-0.6056678891181946,8.0,2.8607518672943115,3.652761459350586,True,NASA/GEOS-FP,0.7525840997695923,2.2265784740448,,,
Train,1623,8afec585-162d-43f2-b77c-885c4551d976,ConfigB,9,200,200,1106,-0.26906970143318176,8.0,2.8884568214416504,3.6343793869018555,True,ECMWF/ERA5_LAND/HOURLY,-3.3253936767578125,1.3160247802734375,,,
Train,1624,a9180f36-ca25-494d-9662-b2331f92fd7f,ConfigB,9,200,200,1059,-0.20168885588645935,8.0,2.851151466369629,3.6604115962982178,True,ECMWF/ERA5_LAND/HOURLY,2.9788055419921875,0.28282928466796875,,,
Train,1625,d15d6e3e-4fc7-4eab-af8a-541941b9364c,ConfigB,9,200,200,519,-0.3023485839366913,8.0,2.861018657684326,3.651898145675659,True,ECMWF/ERA5_LAND/HOURLY,-4.8832244873046875,-2.21270751953125,,,
Train,1626,cfcc4220-dbeb-467b-88c1-fb24a754cc54,ConfigB,9,200,200,1428,-0.12175707519054413,8.0,2.8719632625579834,3.64701771736145,True,ECMWF/ERA5_LAND/HOURLY,-5.67095947265625,-1.1757793426513672,,,
Train,1627,62e1f723-7af7-4bc8-b626-621c3d26fd90,ConfigB,9,200,200,1328,-1.614964485168457,8.0,2.863255262374878,3.654310464859009,True,ECMWF/ERA5_LAND/HOURLY,0.582061767578125,4.655359268188477,,,
Train,1628,839f64bc-3802-4516-85d1-68927eaa3350,ConfigB,9,200,200,759,-0.10675479471683502,8.0,2.904852867126465,3.6240041255950928,True,ECMWF/ERA5_LAND/HOURLY,-2.6306610107421875,2.3686180114746094,,,
Train,1629,70398d6a-3d92-4541-8466-a188f46d4b27,ConfigB,9,200,200,694,-0.24730753898620605,8.0,2.8855323791503906,3.636375904083252,True,ECMWF/ERA5_LAND/HOURLY,2.4690399169921875,-0.6772918701171875,,,
Train,1630,31e34fa7-32c5-4110-8a4f-6a96ca17a450,ConfigB,9,200,200,1398,-0.4996820092201233,8.0,2.872129440307617,3.645143508911133,True,ECMWF/ERA5_LAND/HOURLY,-2.44976806640625,-1.6817436218261719,,,
Train,1631,17d4cf11-889b-481a-acb5-c33dda691e33,ConfigB,9,200,200,862,-0.06336511671543121,8.0,2.8970651626586914,3.6315817832946777,True,ECMWF/ERA5_LAND/HOURLY,1.1558380126953125,1.159576416015625,,,
Train,1632,549cf708-be4e-46fc-8242-20f1ff611048,ConfigB,9,200,200,428,-0.24018655717372894,8.0,2.8501498699188232,3.659858226776123,True,NASA/GEOS-FP,-2.3589558601379395,-1.580125093460083,,,
Train,1633,bef243a9-3b06-4e81-95c7-539d97dfba5d,ConfigB,9,200,200,1890,-1.0,0.0,-0.2222222238779068,0.4157397449016571,True,ECMWF/ERA5_LAND/HOURLY,-0.2266387939453125,-2.186674118041992,,,
Train,1634,0289f9ca-bfb2-4f11-ae96-5ef22b6e5604,ConfigB,9,200,200,1984,-0.12603014707565308,8.0,2.8427584171295166,3.665252923965454,True,ECMWF/ERA5_LAND/HOURLY,4.6902618408203125,3.6078567504882812,,,
Train,1635,80f37d59-cc6e-43d6-8af5-862675d478f8,ConfigB,9,200,200,837,-0.5579141974449158,8.0,2.8453798294067383,3.661611795425415,True,ECMWF/ERA5_LAND/HOURLY,7.200281143188477,-5.7596588134765625,,,
Train,1636,7fd175d1-cc55-421e-b4df-e56da2569e64,ConfigB,9,200,200,1009,-0.18334320187568665,8.0,2.854285478591919,3.656285285949707,True,ECMWF/ERA5_LAND/HOURLY,-5.71234130859375,0.7713384628295898,,,
Train,1637,aa012372-5ba2-4670-95cc-48ec0e5740dd,ConfigB,9,200,200,602,-0.24712002277374268,8.0,2.878474235534668,3.643784523010254,True,ECMWF/ERA5_LAND/HOURLY,-0.643463134765625,-2.5610504150390625,,,
Train,1638,8787fa41-d35b-4d1c-9fcf-ee5456c3c6ed,ConfigB,9,200,200,1695,-0.2900471091270447,8.0,2.8603053092956543,3.652585744857788,True,NASA/GEOS-FP,0.9177972674369812,1.6910407543182373,,,
Train,1639,411bc891-bb95-4828-a9fc-35feb3ee1887,ConfigB,9,200,200,2213,-0.16004501283168793,8.0,2.866162061691284,3.648833990097046,True,NASA/GEOS-FP,-2.8041183948516846,3.2655041217803955,,,
Train,1640,6d458b5e-8233-478c-9209-7f1fcda1c4f4,ConfigB,9,200,200,722,-0.1365695744752884,8.0,2.8469700813293457,3.661736249923706,True,ECMWF/ERA5_LAND/HOURLY,-4.882720947265625,0.7635955810546875,,,
Train,1641,c2003c37-e22a-4eb7-98ae-33d20563eed9,ConfigB,9,200,200,448,-0.19682195782661438,8.0,2.847238540649414,3.6619701385498047,True,ECMWF/ERA5_LAND/HOURLY,-1.78485107421875,5.791290283203125,,,
Train,1642,461b64c6-99c5-4b03-87ff-ce0fadc9b385,ConfigB,9,200,200,326,-0.17736032605171204,8.0,2.8534953594207764,3.6559267044067383,True,NASA/GEOS-FP,2.221027135848999,4.505786418914795,,,
Train,1643,cf720423-84cf-4932-93f6-c56068c70a82,ConfigB,9,200,200,2315,-0.6790156364440918,8.0,2.840773344039917,3.6660938262939453,True,ECMWF/ERA5_LAND/HOURLY,1.7944793701171875,-0.9164276123046875,,,
Train,1644,87cb11ed-4391-4482-8f27-1c6b86f59960,ConfigB,9,200,200,871,-0.18770627677440643,8.0,2.856126308441162,3.65569806098938,True,ECMWF/ERA5_LAND/HOURLY,0.4881439208984375,-3.591156005859375,,,
Train,1645,c5e6e76a-80b7-4170-8ee1-9ad2a578a075,ConfigB,9,200,200,1390,-0.15081939101219177,8.0,2.868706703186035,3.646959066390991,True,NASA/GEOS-FP,-4.282320022583008,-3.049750804901123,,,
Train,1646,0a09a02e-b9fa-4892-8ade-201fd93a9ab8,ConfigB,9,200,200,789,-0.08120188862085342,8.0,2.8965938091278076,3.6290407180786133,True,ECMWF/ERA5_LAND/HOURLY,-0.3869781494140625,1.414520263671875,,,
Train,1647,77fd27be-9ca6-4caf-8e5a-814be359ff66,ConfigB,9,200,200,1403,-0.8525270223617554,8.0,2.8590028285980225,3.654071807861328,True,NASA/GEOS-FP,-4.92468786239624,-1.7459745407104492,,,
Train,1648,ec42dd64-6e80-40d3-8452-5f079b3a731f,ConfigB,9,200,200,995,-0.3966367840766907,8.0,2.858964204788208,3.6547114849090576,True,ECMWF/ERA5_LAND/HOURLY,-1.6876373291015625,0.5163116455078125,,,
Train,1649,224477cc-0319-4f4a-bfc8-fdb37dde9554,ConfigB,9,200,200,1456,-0.2734503448009491,8.0,2.8616139888763428,3.6526424884796143,True,NASA/GEOS-FP,-2.7368392944335938,0.5958313941955566,,,
Train,1650,7c7cfd5e-1a13-4742-bca7-2638f8bbd4e5,ConfigB,9,200,200,500,-0.126037135720253,8.0,2.8833601474761963,3.6395654678344727,True,ECMWF/ERA5_LAND/HOURLY,-2.348541259765625,2.231266975402832,,,
Train,1651,70bc8b37-4065-4451-b58f-93bb3e23b24f,ConfigB,9,200,200,5762,-0.0935979038476944,8.0,2.8913016319274902,3.6337597370147705,True,ECMWF/ERA5_LAND/HOURLY,-1.2111663818359375,1.3371658325195312,,,
Train,1652,45e73e18-8b5c-4ba8-a3f6-264a857ecca8,ConfigB,9,200,200,1262,-0.08939647674560547,8.0,2.905620574951172,3.622929811477661,True,ECMWF/ERA5_LAND/HOURLY,-3.0570068359375,3.92791748046875,,,
Train,1653,2ce6cfa6-0176-4566-aa52-74e27295e304,ConfigB,9,200,200,943,-0.208480566740036,8.0,2.897441864013672,3.629481554031372,True,NASA/GEOS-FP,-3.132538318634033,-0.6974397897720337,,,
Train,1654,112949b5-12cd-482b-af79-99c0dabb5b24,ConfigB,9,200,200,1010,-0.276557594537735,8.0,2.8713083267211914,3.646338939666748,True,ECMWF/ERA5_LAND/HOURLY,-3.24462890625,-1.6242828369140625,,,
Train,1655,d3844a78-700c-4971-9ead-091f1b23d588,ConfigB,9,200,200,465,-0.4002656638622284,8.0,2.890728712081909,3.6338181495666504,True,ECMWF/ERA5_LAND/HOURLY,0.5602140426635742,-1.1275177001953125,,,
Train,1656,c37f0230-d804-40de-a2e7-a781203d8095,ConfigB,9,200,200,628,-0.712437093257904,8.0,2.847914695739746,3.6612231731414795,True,ECMWF/ERA5_LAND/HOURLY,5.1070098876953125,-1.1949653625488281,,,
Train,1657,417f5a24-2eba-4b2f-b60e-513dfb634f44,ConfigB,9,200,200,746,-0.2924138009548187,8.0,2.863804578781128,3.6491525173187256,True,ECMWF/ERA5_LAND/HOURLY,-3.0722503662109375,-0.162872314453125,,,
Train,1658,9a82f4c9-c157-4bfe-8945-0d7d11437470,ConfigB,9,200,200,1240,-0.7049348950386047,8.0,2.8758790493011475,3.6445791721343994,True,ECMWF/ERA5_LAND/HOURLY,5.087249755859375,1.7570743560791016,,,
Train,1659,3a92f46c-e68e-4326-beb3-ecac300f1e3d,ConfigB,9,200,200,311,-0.1535836160182953,8.0,2.8581602573394775,3.6552610397338867,True,ECMWF/ERA5_LAND/HOURLY,1.300933837890625,0.7804269790649414,,,
Train,1660,e2e0f093-37d5-4b65-86c8-90ae6e8afb7e,ConfigB,9,200,200,571,-0.2582159638404846,8.0,2.833557367324829,3.6695516109466553,True,ECMWF/ERA5_LAND/HOURLY,2.1737823486328125,1.7052154541015625,,,
Train,1661,1b68bee9-6312-4c05-9d19-0606daebf73d,ConfigB,9,200,200,174,-0.20775969326496124,8.0,2.8472111225128174,3.6601245403289795,True,NASA/GEOS-FP,-7.836335182189941,5.079573154449463,,,
Train,1662,2e3bc6dc-6556-4379-9ae8-f7d4943c4a78,ConfigB,9,200,200,1529,-0.10410203039646149,8.0,2.8831946849823,3.6392972469329834,True,NASA/GEOS-FP,-0.6838271021842957,3.968827962875366,,,
Train,1663,28065a31-c022-4262-986e-fd1ff2fae255,ConfigB,9,200,200,973,-0.2936411499977112,8.0,2.8668298721313477,3.648420810699463,True,NASA/GEOS-FP,0.6833691000938416,1.6488337516784668,,,
Train,1664,58fe24d7-7c7a-4955-b793-087bb066f765,ConfigB,9,200,200,580,-0.09062808752059937,8.0,2.8887951374053955,3.6355032920837402,True,NASA/GEOS-FP,-1.6914457082748413,-1.194467544555664,,,
Train,1665,4f2145e7-25ec-49da-8857-52c3262c8258,ConfigB,9,200,200,450,-0.18586386740207672,8.0,2.8859102725982666,3.637507438659668,True,NASA/GEOS-FP,0.9852567315101624,0.08098092675209045,,,
Train,1666,18a73638-083a-4cf0-80a3-1513d54d24be,ConfigB,9,200,200,809,-0.2003765106201172,8.0,2.847255229949951,3.6605772972106934,True,ECMWF/ERA5_LAND/HOURLY,-6.8524932861328125,-4.379058837890625,,,
Train,1667,595f20c0-552a-4508-ac04-9eef691a19c4,ConfigB,9,200,200,780,-0.1869639754295349,8.0,2.883490562438965,3.638089895248413,True,ECMWF/ERA5_LAND/HOURLY,3.4642486572265625,4.976968765258789,,,
Train,1668,cf0ea705-1020-4ac5-bc5e-8a01cd1ef29e,ConfigB,9,200,200,2950,-0.36866360902786255,8.0,2.8165998458862305,3.6821815967559814,True,ECMWF/ERA5_LAND/HOURLY,1.9612274169921875,0.5208816528320312,,,
Train,1669,627f059e-79ba-4fd6-bf69-de8d579e5bdf,ConfigB,9,200,200,1418,-0.27961137890815735,8.0,2.8904786109924316,3.6354901790618896,True,ECMWF/ERA5_LAND/HOURLY,-2.0940704345703125,-0.7596807479858398,,,
Train,1670,e98dfb13-3c5c-4088-98a0-2a89da0b302d,ConfigB,9,200,200,700,-0.3129274845123291,8.0,2.8602168560028076,3.6541683673858643,True,ECMWF/ERA5_LAND/HOURLY,3.98529052734375,-0.2898406982421875,,,
Train,1671,38bdad6f-8e94-443f-b033-30aff30c3e90,ConfigB,9,200,200,826,-0.14619377255439758,8.0,2.8466217517852783,3.6626477241516113,True,NASA/GEOS-FP,1.0905877351760864,0.6064230799674988,,,
Train,1672,999f38e8-3480-4d94-9442-167a5fd61c1a,ConfigB,9,200,200,856,-0.13193117082118988,8.0,2.887206792831421,3.636425733566284,True,NASA/GEOS-FP,-7.724992752075195,2.7788889408111572,,,
Train,1673,18b5d9b4-6df7-4715-8994-76d99e72f9e9,ConfigB,9,200,200,1355,-0.23163418471813202,8.0,2.86338210105896,3.650365114212036,True,ECMWF/ERA5_LAND/HOURLY,-4.1966400146484375,7.512224197387695,,,
Train,1674,03082871-6aa5-44d5-807c-6d93e7bf5291,ConfigB,9,200,200,1181,-0.10635394603013992,8.0,2.8639748096466064,3.650885820388794,True,ECMWF/ERA5_LAND/HOURLY,-7.9296417236328125,-3.6903867721557617,,,
Train,1675,8a4d637f-d783-4b6f-b958-e615ede58f1b,ConfigB,9,200,200,1869,-0.1244143694639206,8.0,2.870262861251831,3.6461708545684814,True,ECMWF/ERA5_LAND/HOURLY,0.7074317932128906,0.912841796875,,,
Train,1676,c8e8cb9d-08c3-47f2-a143-e1f01e24886a,ConfigB,9,200,200,1034,-0.13903990387916565,8.0,2.8622288703918457,3.6498665809631348,True,ECMWF/ERA5_LAND/HOURLY,1.7681884765625,3.5833892822265625,,,
Train,1677,2d64f495-fd6b-491c-8614-69f7d303fa1d,ConfigB,9,200,200,1018,-0.3532748222351074,8.0,2.845196008682251,3.6634573936462402,True,ECMWF/ERA5_LAND/HOURLY,-3.6544189453125,0.4004840850830078,,,
Train,1678,777d028b-765b-4ade-b896-f75fef6562d9,ConfigB,9,200,200,408,-0.13296276330947876,8.0,2.892653703689575,3.6342520713806152,True,ECMWF/ERA5_LAND/HOURLY,3.407257080078125,-5.41168212890625,,,
Train,1679,c8b86b05-d55f-4f83-a214-06509731623b,ConfigB,9,200,200,453,-0.28081631660461426,8.0,2.87697172164917,3.6409692764282227,True,NASA/GEOS-FP,-0.18680743873119354,1.605136752128601,,,
Train,1680,d3c75abb-f835-4899-b2b0-0c76d0cffd8c,ConfigB,9,200,200,1150,-0.3468717038631439,8.0,2.888498306274414,3.6331820487976074,True,ECMWF/ERA5_LAND/HOURLY,-1.9522552490234375,-2.4003448486328125,,,
Train,1681,fea1e5d9-2081-4b07-9243-5b2c3ce1cb76,ConfigB,9,200,200,417,-0.49702632427215576,8.0,2.8862342834472656,3.636683940887451,True,ECMWF/ERA5_LAND/HOURLY,-2.1685791015625,-3.147735595703125,,,
Train,1682,7ef43551-6bb6-4dc8-aa97-f7c79dffa83f,ConfigB,9,200,200,1406,-0.22127099335193634,8.0,2.86999773979187,3.646878719329834,True,ECMWF/ERA5_LAND/HOURLY,4.043182373046875,-3.69061279296875,,,
Train,1683,ad9ca59d-a929-423e-894e-e05a26b1080b,ConfigB,9,200,200,414,-0.19173786044120789,8.0,2.8443493843078613,3.6618473529815674,True,ECMWF/ERA5_LAND/HOURLY,3.01397705078125,5.344605445861816,,,
Train,1684,25bb0e27-4902-485c-8c1e-a61e13df2b97,ConfigB,9,200,200,583,-0.37645938992500305,8.0,2.8759803771972656,3.6420936584472656,True,ECMWF/ERA5_LAND/HOURLY,-3.314291000366211,4.398000717163086,,,
Train,1685,72334d01-a6bf-48d2-ac21-839be5e6c8ba,ConfigB,9,200,200,2553,-0.276528000831604,8.0,2.835418462753296,3.6699678897857666,True,ECMWF/ERA5_LAND/HOURLY,-1.595703125,-7.613037109375,,,
Train,1686,d8a44e19-ef53-4861-87fc-2243a9b73555,ConfigB,9,200,200,658,-0.2918049395084381,8.0,2.841081380844116,3.6626017093658447,True,NASA/GEOS-FP,-2.782059669494629,-1.0428102016448975,,,
Train,1687,317c73b2-03e1-4119-ab57-0ea574eedc32,ConfigB,9,200,200,786,-0.680059552192688,8.0,2.8454537391662598,3.6662466526031494,True,ECMWF/ERA5_LAND/HOURLY,-2.508697509765625,2.065204620361328,,,
Train,1688,7aef668d-f36c-4e1f-ae5a-6a7a307475f4,ConfigB,9,200,200,927,-0.45305871963500977,8.0,2.867121458053589,3.648477554321289,True,NASA/GEOS-FP,-1.8422212600708008,2.242978811264038,,,
Train,1689,47727913-3308-4440-8014-0398dd6f24fc,ConfigB,9,200,200,260,-0.3122085630893707,8.0,2.8718717098236084,3.645156145095825,True,NASA/GEOS-FP,1.2712246179580688,4.344921588897705,,,
Train,1690,67993247-fc7a-46b9-be32-94b40bb27467,ConfigB,9,200,200,899,-0.13195116817951202,8.0,2.8511030673980713,3.657761573791504,True,NASA/GEOS-FP,-3.476295232772827,-2.6568164825439453,,,
Train,1691,489cfaf6-1e2f-449b-b2c1-29b09c0342d0,ConfigB,9,200,200,897,-0.4089035391807556,8.0,2.8236045837402344,3.676820755004883,True,ECMWF/ERA5_LAND/HOURLY,3.406707763671875,-0.71722412109375,,,
Train,1692,5eb0af66-31c6-4ad2-8e50-728a3932b95f,ConfigB,9,200,200,1704,-0.5698980689048767,8.0,2.854302167892456,3.6591501235961914,True,ECMWF/ERA5_LAND/HOURLY,0.7994232177734375,-2.658050537109375,,,
Train,1693,3cd68abd-1c02-4e47-be2b-a790ccb66693,ConfigB,9,200,200,2805,-0.19747012853622437,8.0,2.8700568675994873,3.647500991821289,True,ECMWF/ERA5_LAND/HOURLY,-2.7777252197265625,-1.1183719635009766,,,
Train,1694,483c912e-5d44-461b-8894-65c65e8d91d6,ConfigB,9,200,200,509,-0.4987984001636505,8.0,2.8264236450195312,3.6761672496795654,True,NASA/GEOS-FP,-5.16096830368042,-2.8018341064453125,,,
Train,1695,1a7d9865-5863-4871-a5f0-b446acb4dff4,ConfigB,9,200,200,676,-0.2252582460641861,8.0,2.8343241214752197,3.669421672821045,True,ECMWF/ERA5_LAND/HOURLY,-2.26983642578125,4.472312927246094,,,
Train,1696,a1c6aad8-07c9-4975-9669-ace214e5de84,ConfigB,9,200,200,1209,-0.27173319458961487,8.0,2.8705732822418213,3.64768123626709,True,ECMWF/ERA5_LAND/HOURLY,-5.022003173828125,5.7101593017578125,,,
Train,1697,f95ea1f1-8c6d-403b-9bd0-1aabb0b99832,ConfigB,9,200,200,1597,-0.2419390231370926,8.0,2.849198341369629,3.6585967540740967,True,NASA/GEOS-FP,-2.3137173652648926,1.208923578262329,,,
Train,1698,4ec0456b-6997-4777-9b42-e73838fe0bb7,ConfigB,9,200,200,494,-0.34855812788009644,8.0,2.8717222213745117,3.6475906372070312,True,NASA/GEOS-FP,-1.557064414024353,-0.48747676610946655,,,
Train,1699,569271a4-46ae-4c78-8fed-40707c3f14b9,ConfigB,9,200,200,1438,-0.5291653275489807,8.0,2.8655624389648438,3.6498324871063232,True,ECMWF/ERA5_LAND/HOURLY,-5.10626220703125,3.3763275146484375,,,
Train,1700,3f86a118-e9d7-4ad6-b4e2-aa2ef776b4f6,ConfigB,9,200,200,149,-0.6396946310997009,8.0,2.876160144805908,3.64227294921875,True,ECMWF/ERA5_LAND/HOURLY,2.702768325805664,-8.64373779296875,,,
Train,1701,36c398f3-6ffd-415a-94b9-ba78eacb89f1,ConfigB,9,200,200,639,-0.2848219871520996,8.0,2.864014148712158,3.649062156677246,True,NASA/GEOS-FP,-5.114336013793945,5.602819919586182,,,
Train,1702,9d7960ad-28c1-414e-a10b-ec0653ab1007,ConfigB,9,200,200,504,-0.12846975028514862,8.0,2.8560924530029297,3.6541128158569336,True,ECMWF/ERA5_LAND/HOURLY,-3.5582122802734375,-0.38909912109375,,,
Train,1703,760f5129-6c05-4f59-b43b-2491a6fdb3be,ConfigB,9,200,200,716,-0.11532925814390182,8.0,2.864389419555664,3.6496551036834717,True,ECMWF/ERA5_LAND/HOURLY,3.316650390625,1.5428991317749023,,,
Train,1704,73010dbf-d5f2-47c9-af34-1b72bbb0bb0a,ConfigB,9,200,200,1129,-0.1304347813129425,8.0,2.843217372894287,3.663891315460205,True,ECMWF/ERA5_LAND/HOURLY,3.0736083984375,0.9376678466796875,,,
Train,1705,d9fd68be-49ba-4670-95d2-7e77b7dcb7a6,ConfigB,9,200,200,1744,-0.12734082341194153,8.0,2.8594775199890137,3.6534576416015625,True,ECMWF/ERA5_LAND/HOURLY,-0.67633056640625,2.138763427734375,,,
Train,1706,49fa2314-5145-4bab-929a-f8be1b7f9663,ConfigB,9,200,200,763,-1.0364093780517578,8.0,2.874652862548828,3.644796133041382,True,NASA/GEOS-FP,-2.6434385776519775,1.5909624099731445,,,
Train,1707,ef8a08d5-9bce-432f-a805-79c3e7ddba34,ConfigB,9,200,200,551,-0.09850746393203735,8.0,2.8934035301208496,3.6302573680877686,True,NASA/GEOS-FP,-5.498522758483887,3.1738057136535645,,,
Train,1708,13021375-7648-4dd4-992c-b98308bdc567,ConfigB,9,200,200,2838,-0.05670952796936035,8.0,2.885592460632324,3.637526273727417,True,NASA/GEOS-FP,-2.0792787075042725,-0.38204503059387207,,,
Train,1709,ccc84ead-53f3-4697-89c0-c4195dc98d59,ConfigB,9,200,200,2259,-1.0005782842636108,8.0,2.831252336502075,3.6709237098693848,True,ECMWF/ERA5_LAND/HOURLY,5.153778076171875,0.020172119140625,,,
Train,1710,d6231d8b-29bc-4b5f-9589-0745fc86cdd3,ConfigB,9,200,200,1254,-0.145454540848732,8.0,2.866184949874878,3.6492533683776855,True,ECMWF/ERA5_LAND/HOURLY,6.0762786865234375,3.530132293701172,,,
Train,1711,a6d93ffe-d322-4fbb-9613-f5d3884a4e1a,ConfigB,9,200,200,306,-0.6131868362426758,8.0,2.8393619060516357,3.6670680046081543,True,NASA/GEOS-FP,-2.5840582847595215,-1.8028905391693115,,,
Train,1712,74ccc98b-5d46-46ac-93a5-25253df3632c,ConfigB,9,200,200,1813,-0.18377850949764252,8.0,2.8755147457122803,3.6417202949523926,True,NASA/GEOS-FP,-4.806342601776123,-1.820969581604004,,,
Train,1713,65d4fcef-1552-4bd9-a6bf-97c83bd65b7c,ConfigB,9,200,200,1038,-0.2160453498363495,8.0,2.8490657806396484,3.6588940620422363,True,ECMWF/ERA5_LAND/HOURLY,3.810302734375,-0.5951080322265625,,,
Train,1714,2d1096ae-0907-4f71-973e-1de376a73a2e,ConfigB,9,200,200,492,-0.14860592782497406,8.0,2.861394166946411,3.6518912315368652,True,ECMWF/ERA5_LAND/HOURLY,-7.178802490234375,-5.421751022338867,,,
Train,1715,46b9ed48-165d-44d8-9d1d-8f725cf9ed58,ConfigB,9,200,200,1911,-0.11965178698301315,8.0,2.8671271800994873,3.648714065551758,True,ECMWF/ERA5_LAND/HOURLY,-1.6385345458984375,1.226104736328125,,,
Train,1716,b6a6fef3-0a04-450a-bc7d-fdeb33fd7b2d,ConfigB,9,200,200,716,-0.6446816325187683,8.0,2.859708070755005,3.6525793075561523,True,NASA/GEOS-FP,2.95381760597229,1.4870818853378296,,,
Train,1717,f6fe4c3c-94f9-4231-9bed-ef467bca377d,ConfigB,9,200,200,312,-0.7771219611167908,8.0,2.8779492378234863,3.6417436599731445,True,NASA/GEOS-FP,-3.3398430347442627,-2.1566243171691895,,,
Train,1718,5951091c-0405-41f6-a2d9-a001a78e7ae5,ConfigB,9,200,200,2332,-0.6420996785163879,8.0,2.8455984592437744,3.6643643379211426,True,ECMWF/ERA5_LAND/HOURLY,1.1358795166015625,-0.3305816650390625,,,
Train,1719,ad5f6b43-2297-43de-a1f9-bbed83d48437,ConfigB,9,200,200,587,-0.8730989694595337,8.0,2.875244379043579,3.6451399326324463,True,ECMWF/ERA5_LAND/HOURLY,-1.3385009765625,0.02205657958984375,,,
Train,1720,2f7b2b2f-fd2d-4e47-9750-887565b01706,ConfigB,9,200,200,1179,-0.11894941329956055,8.0,2.8828179836273193,3.6408464908599854,True,ECMWF/ERA5_LAND/HOURLY,-3.306427001953125,-2.8684234619140625,,,
Train,1721,95fc1ab0-9d1d-42d1-94ff-db32e890a5a1,ConfigB,9,200,200,431,-0.1435742974281311,8.0,2.866589307785034,3.6488208770751953,True,ECMWF/ERA5_LAND/HOURLY,-3.61053466796875,-2.0815582275390625,,,
Train,1722,5a8695f7-3373-4a38-bc87-48f2cc8f8b26,ConfigB,9,200,200,838,-0.13404029607772827,8.0,2.848161458969116,3.6606531143188477,True,NASA/GEOS-FP,-7.914591312408447,-1.028863549232483,,,
Train,1723,ea7dbac7-dd53-423c-ae90-a52a93f2a5b1,ConfigB,9,200,200,664,-0.3586341142654419,8.0,2.8655319213867188,3.6490752696990967,True,ECMWF/ERA5_LAND/HOURLY,-1.6540679931640625,-0.195587158203125,,,
Train,1724,9f266387-0441-4e55-a06e-95bad8be5322,ConfigB,9,200,200,1576,-0.21334172785282135,8.0,2.870120048522949,3.6482064723968506,True,ECMWF/ERA5_LAND/HOURLY,-0.920501708984375,-1.4186859130859375,,,
Train,1725,6e53e4cf-7e8d-44cc-af94-e91927894727,ConfigB,9,200,200,1047,-0.12975198030471802,8.0,2.849515914916992,3.660755157470703,True,ECMWF/ERA5_LAND/HOURLY,-4.6739501953125,-1.1844024658203125,,,
Train,1726,e4738a3a-e9a4-442c-adf0-075503f0b62f,ConfigB,9,200,200,583,-0.19851116836071014,8.0,2.869187831878662,3.6488277912139893,True,NASA/GEOS-FP,0.5089121460914612,3.181853771209717,,,
Train,1727,5ec9ce76-8a5e-4bef-a9d3-3660e332880a,ConfigB,9,200,200,562,-0.15500713884830475,8.0,2.8628969192504883,3.6508233547210693,True,ECMWF/ERA5_LAND/HOURLY,-3.6979827880859375,0.497344970703125,,,
Train,1728,061a7813-2480-4edb-b358-6c65eb87e33e,ConfigB,9,200,200,490,-0.2857801914215088,8.0,2.86704421043396,3.6487905979156494,True,ECMWF/ERA5_LAND/HOURLY,-0.6915740966796875,-1.280191421508789,,,
